[2025-02-10 09:22:13] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-02-10 09:22:13] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, create_zip_archive, wrapup
[2025-02-10 09:22:13] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-02-10 09:22:14] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-02-10 09:22:14] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-02-10 09:22:14] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-02-10 09:22:14] [class-ss-setup-task.php:33] Creating archive directory: /Applications/XAMPP/xamppfiles/htdocs/assignment/wordpress/wp-content/uploads/simply-static/temp-files/simply-static-1-1739179333/
[2025-02-10 09:22:14] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/assignment/wordpress/
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:143] Renaming temp file from /Applications/XAMPP/xamppfiles/temp/67a9c549970e2-cH9sjW.tmp to /Applications/XAMPP/xamppfiles/htdocs/assignment/wordpress/wp-content/uploads/simply-static/temp-files/simply-static-1-1739179333/wp-content/plugins/elementor/assets/js/ai.min.js.LICENSE.txt
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-02-10 09:22:17] [class-ss-page.php:119] Checking Content Identical:3c0e9a57ae5b64450cfedeaf2228ee409c37ea0b===. Value: FALSE
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:72] URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/app.js
[2025-02-10 09:22:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:6; Total: 925
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /Applications/XAMPP/xamppfiles/temp/67a9c54997a7b-JJROKv.tmp
[2025-02-10 09:22:17] [class-ss-page-handler.php:38] URL Prepared:http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/app.js?simply_static_page=745
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/app.js?simply_static_page=745
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:103] Filesize: 822376 bytes
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/elementor/assets/js/app.js
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:143] Renaming temp file from /Applications/XAMPP/xamppfiles/temp/67a9c54997a7b-JJROKv.tmp to /Applications/XAMPP/xamppfiles/htdocs/assignment/wordpress/wp-content/uploads/simply-static/temp-files/simply-static-1-1739179333/wp-content/plugins/elementor/assets/js/app.js
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-02-10 09:22:17] [class-ss-page.php:119] Checking Content Identical:257a15df77b6f9d5bfc8533b84c3a741126584bf===. Value: FALSE
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:72] URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/ai-admin.js
[2025-02-10 09:22:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:5; Total: 925
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /Applications/XAMPP/xamppfiles/temp/67a9c5499ab49-qHD17x.tmp
[2025-02-10 09:22:17] [class-ss-page-handler.php:38] URL Prepared:http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/ai-admin.js?simply_static_page=746
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/ai-admin.js?simply_static_page=746
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:103] Filesize: 2047321 bytes
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/elementor/assets/js/ai-admin.js
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:143] Renaming temp file from /Applications/XAMPP/xamppfiles/temp/67a9c5499ab49-qHD17x.tmp to /Applications/XAMPP/xamppfiles/htdocs/assignment/wordpress/wp-content/uploads/simply-static/temp-files/simply-static-1-1739179333/wp-content/plugins/elementor/assets/js/ai-admin.js
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-02-10 09:22:17] [class-ss-page.php:119] Checking Content Identical:599237430e58a06521b2f6a2a6913f56ddb1cd7a===. Value: FALSE
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:72] URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/import-export-admin.js
[2025-02-10 09:22:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:4; Total: 925
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /Applications/XAMPP/xamppfiles/temp/67a9c549a0a99-oYH8tb.tmp
[2025-02-10 09:22:17] [class-ss-page-handler.php:38] URL Prepared:http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/import-export-admin.js?simply_static_page=747
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/import-export-admin.js?simply_static_page=747
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:103] Filesize: 15062 bytes
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/elementor/assets/js/import-export-admin.js
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:143] Renaming temp file from /Applications/XAMPP/xamppfiles/temp/67a9c549a0a99-oYH8tb.tmp to /Applications/XAMPP/xamppfiles/htdocs/assignment/wordpress/wp-content/uploads/simply-static/temp-files/simply-static-1-1739179333/wp-content/plugins/elementor/assets/js/import-export-admin.js
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-02-10 09:22:17] [class-ss-page.php:119] Checking Content Identical:6c8d881c173107fa7b345dc7724961c0688fe039===. Value: FALSE
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:72] URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/editor-loader-v1.js
[2025-02-10 09:22:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:3; Total: 925
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /Applications/XAMPP/xamppfiles/temp/67a9c549a1789-WfEg9V.tmp
[2025-02-10 09:22:17] [class-ss-page-handler.php:38] URL Prepared:http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/editor-loader-v1.js?simply_static_page=748
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/editor-loader-v1.js?simply_static_page=748
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:103] Filesize: 372 bytes
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/elementor/assets/js/editor-loader-v1.js
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:143] Renaming temp file from /Applications/XAMPP/xamppfiles/temp/67a9c549a1789-WfEg9V.tmp to /Applications/XAMPP/xamppfiles/htdocs/assignment/wordpress/wp-content/uploads/simply-static/temp-files/simply-static-1-1739179333/wp-content/plugins/elementor/assets/js/editor-loader-v1.js
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-02-10 09:22:17] [class-ss-page.php:119] Checking Content Identical:a635dd16a4734a6af6d9d684a0fb26542e7d3404===. Value: FALSE
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:72] URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/nested-tabs.min.js
[2025-02-10 09:22:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:2; Total: 925
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /Applications/XAMPP/xamppfiles/temp/67a9c549a2256-GbIz1R.tmp
[2025-02-10 09:22:17] [class-ss-page-handler.php:38] URL Prepared:http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/nested-tabs.min.js?simply_static_page=749
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/nested-tabs.min.js?simply_static_page=749
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:103] Filesize: 12617 bytes
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/elementor/assets/js/nested-tabs.min.js
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:143] Renaming temp file from /Applications/XAMPP/xamppfiles/temp/67a9c549a2256-GbIz1R.tmp to /Applications/XAMPP/xamppfiles/htdocs/assignment/wordpress/wp-content/uploads/simply-static/temp-files/simply-static-1-1739179333/wp-content/plugins/elementor/assets/js/nested-tabs.min.js
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-02-10 09:22:17] [class-ss-page.php:119] Checking Content Identical:e66c84e24ab8a0ebafd6e06f35f04d916960d001===. Value: FALSE
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:72] URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/contact-buttons.c21325756a91b795f8e4.bundle.js
[2025-02-10 09:22:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:1; Total: 925
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /Applications/XAMPP/xamppfiles/temp/67a9c549a2e94-rT8hLZ.tmp
[2025-02-10 09:22:17] [class-ss-page-handler.php:38] URL Prepared:http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/contact-buttons.c21325756a91b795f8e4.bundle.js?simply_static_page=750
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/contact-buttons.c21325756a91b795f8e4.bundle.js?simply_static_page=750
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:103] Filesize: 14886 bytes
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/elementor/assets/js/contact-buttons.c21325756a91b795f8e4.bundle.js
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:143] Renaming temp file from /Applications/XAMPP/xamppfiles/temp/67a9c549a2e94-rT8hLZ.tmp to /Applications/XAMPP/xamppfiles/htdocs/assignment/wordpress/wp-content/uploads/simply-static/temp-files/simply-static-1-1739179333/wp-content/plugins/elementor/assets/js/contact-buttons.c21325756a91b795f8e4.bundle.js
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-02-10 09:22:17] [class-ss-page.php:119] Checking Content Identical:ae5277bbf5d7c168cd822e957ef4de95598a0051===. Value: FALSE
[2025-02-10 09:22:17] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 700 of 925 pages/files
[2025-02-10 09:22:17] [class-ss-archive-creation-job.php:212] We're not done with the fetch_urls task yet
[2025-02-10 09:22:17] [class-ss-archive-creation-job.php:172] Current task: fetch_urls
[2025-02-10 09:22:17] [class-ss-archive-creation-job.php:182] Performing task: fetch_urls
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:69] Total pages: 925; Pages remaining: 175
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:72] URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/app-loader.min.js
[2025-02-10 09:22:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 925
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /Applications/XAMPP/xamppfiles/temp/67a9c549a4514-v3F4OW.tmp
[2025-02-10 09:22:17] [class-ss-page-handler.php:38] URL Prepared:http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/app-loader.min.js?simply_static_page=751
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/app-loader.min.js?simply_static_page=751
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:103] Filesize: 90729 bytes
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/elementor/assets/js/app-loader.min.js
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:143] Renaming temp file from /Applications/XAMPP/xamppfiles/temp/67a9c549a4514-v3F4OW.tmp to /Applications/XAMPP/xamppfiles/htdocs/assignment/wordpress/wp-content/uploads/simply-static/temp-files/simply-static-1-1739179333/wp-content/plugins/elementor/assets/js/app-loader.min.js
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-02-10 09:22:17] [class-ss-page.php:119] Checking Content Identical:0e0f6c1998322a509488a075a0d4ec8783d878a7===. Value: FALSE
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:72] URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/text-path.5923566687faac82ea62.bundle.min.js
[2025-02-10 09:22:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 925
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /Applications/XAMPP/xamppfiles/temp/67a9c549a56a6-BtX5BM.tmp
[2025-02-10 09:22:17] [class-ss-page-handler.php:38] URL Prepared:http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/text-path.5923566687faac82ea62.bundle.min.js?simply_static_page=752
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/text-path.5923566687faac82ea62.bundle.min.js?simply_static_page=752
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:103] Filesize: 26201 bytes
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/elementor/assets/js/text-path.5923566687faac82ea62.bundle.min.js
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:143] Renaming temp file from /Applications/XAMPP/xamppfiles/temp/67a9c549a56a6-BtX5BM.tmp to /Applications/XAMPP/xamppfiles/htdocs/assignment/wordpress/wp-content/uploads/simply-static/temp-files/simply-static-1-1739179333/wp-content/plugins/elementor/assets/js/text-path.5923566687faac82ea62.bundle.min.js
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-02-10 09:22:17] [class-ss-page.php:119] Checking Content Identical:a67d0581316e264a22f0c753fa1409b7158c6c10===. Value: FALSE
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:72] URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/947434f8f98ed29acc17.bundle.js
[2025-02-10 09:22:17] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 925
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /Applications/XAMPP/xamppfiles/temp/67a9c549a6416-n3oxZz.tmp
[2025-02-10 09:22:17] [class-ss-page-handler.php:38] URL Prepared:http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/947434f8f98ed29acc17.bundle.js?simply_static_page=753
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/assignment/wordpress/wp-content/plugins/elementor/assets/js/947434f8f98ed29acc17.bundle.js?simply_static_page=753
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:103] Filesize: 113943 bytes
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/x-javascript
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/elementor/assets/js/947434f8f98ed29acc17.bundle.js
[2025-02-10 09:22:17] [class-ss-url-fetcher.php:143] Renaming temp file from /Applications/XAMPP/xamppfiles/temp/67a9c549a6416-n3oxZz.tmp to /Applications/XAMPP/xamppfiles/htdocs/assignment/wordpress/wp-content/uploads/simply-static/temp-files/simply-static-1-1739179333/wp-content/plugins/elementor/assets/js/947434f8f98ed29acc17.bundle.js
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:158] Adding 0 URLs to the queue
[2025-02-10 09:22:17] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-02-10 09:22:17] [class-ss-page.php:119] Checking Content Identical:6261599d7bde8ac7f53c33564fadfde3d7cfcc1f===. Value: FALSE
